1,"'[cacoresdk|http://gforge.nci.nih.gov/svnroot/cacoresdk/trunk]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature implementation is successful]'","'[(+)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature is Optional]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature implementation is successful]'","'[(+)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature is Optional]'","'[(!)|http://ncias-c124-v.nci.nih.gov:48080/hudson/job/sdk-package-modules/152/|Build #152(Jun 15, 2010 8:01:10 PM)Jun 16, 2010 3:43:27 AM</span><a href=\"http://hudson-ci.org/\">Hudson ver. 1.341</a></td></tr></table><script>]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:585: Script Failed: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/sdk-toolkit/example-project/build/install.xml (No such file or directory)]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.13|1.2.13]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cacoresdk/lastBuild/console|Feature implementation is successful]'"
16,"'[cadsr-sentinel|https://ncisvn.nci.nih.gov/svn/sentinel/trunk]'","(/)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://ncias-c357-v:48080/hudson/job/Sentinel/140/|Build #140(Jun 10, 2010 8:08:43 PM)]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.5.9|1.5.9]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-sentinel/lastBuild/console|Feature implementation is successful]'"
17,"'[cadsr-umlmodelbrowser|https://ncisvn.nci.nih.gov/svn/umlmodelbrowser/trunk]'","(/)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://ncias-c357-v:48080/hudson/job/UMLModelBrowser/158/|Build #158(Jun 10, 2010 8:11:20 PM)]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.5.9|1.5.9]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cadsr-umlmodelbrowser/lastBuild/console|Feature implementation is successful]'"
18,"'[cagrid|http://gforge.nci.nih.gov/svnroot/cagrid/trunk]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|Basedir /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|Cant checkout]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:579: Script Failed: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/install.xml (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The following error occurred while executing this line:: Exception while geting the version of bdauitls::/usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/project.properties (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagrid/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'"
19,"'[cagwas|http://gforge.nci.nih.gov/svnroot/cagwas/trunk]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|exec returned: 1]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1004.nci.nih.gov:48080/hudson/job/cagwas-ci/12/|Build #12(Jun 3, 2010 7:57:33 AM)]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.5.3|1.5.3]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cagwas/lastBuild/console|Feature implementation is successful]'"
20,"'[caintegrator2|http://gforge.nci.nih.gov/svnroot/caintegrator2/trunk]'","(/)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1004.nci.nih.gov:48080/hudson/job/caintegrator2-ci/5358/|Build #5358(Jun 11, 2010 3:57:32 PM)]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.11|1.2.11]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-caintegrator2/lastBuild/console|Feature implementation is successful]'"
21,"'[camod|https://ncisvn.nci.nih.gov/svn/camod/trunk]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|The following error occurred while executing this line:Target common:init does not exist in the project camod-installer. ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|The following error occurred while executing this line:Target common:init does not exist in the project camod-installer. ]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|CI SERVER NOT REACHABLE]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.17|1.2.17]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-camod/lastBuild/console|exec returned: 1]'"
22,"'[cananolab|http://gforge.nci.nih.gov/svnroot/calab/cananolab/trunk/]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|Basedir /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|Cant checkout]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:579: Script Failed: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/install.xml (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The following error occurred while executing this line:: Exception while geting the version of bdauitls::/usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/project.properties (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cananolab/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'"
23,"'[catissue|https://ncisvn.nci.nih.gov/svn/catissue/branches/caTISSUE_SUITE_MAIN_BRANCH_07_Sep_09/catissuecore]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|Basedir /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|Cant checkout]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.5.9|1.5.9]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-catissue/lastBuild/console|exec returned: 1]'"
24,"'[ccts|http://gforge.nci.nih.gov/svnroot/ccts-installer/trunk]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|The following error occurred while executing this line:Target install:init does not exist in the project bda-blueprints-installer. ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|The following error occurred while executing this line:Target install:init does not exist in the project bda-blueprints-installer. ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|Cant checkout]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.20|1.2.20]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts/lastBuild/console|exec returned: 1]'"
25,"'[ccts-c3pr|https://ncisvn.nci.nih.gov/svn/c3pr/trunk/c3prv2/codebase]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|CI SERVER NOT REACHABLE]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.10|1.2.10]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-c3pr/lastBuild/console|Feature implementation is successful]'"
26,"'[ccts-caaers|https://ncisvn.nci.nih.gov/svn/caaersappdev/trunk/caAERS]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|CI SERVER NOT REACHABLE]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.10|1.2.10]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caaers/lastBuild/console|Feature implementation is successful]'"
27,"'[ccts-caXchange|https://ncisvn.nci.nih.gov/svn/cabigintegrationhub/trunk]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|exec returned: 1]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|CI SERVER NOT REACHABLE]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.20|1.2.20]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-caXchange/lastBuild/console|exec returned: 1]'"
28,"'[ccts-clinicalconnector|https://ncisvn.nci.nih.gov/svn/c3dtools/trunk/clinicalConnector]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|The following error occurred while executing this line:java.io.FileNotFoundException: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded/build.xml (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|exec returned: 1]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.7|1.2.7]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-clinicalconnector/lastBuild/console|exec returned: 1]'"
29,"'[ccts-labviewer|https://ncisvn.nci.nih.gov/svn/ctodslabviewer/trunk]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|The following error occurred while executing this line:java.io.FileNotFoundException: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/Code/target/dist/exploded/build.xml (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|exec returned: 1]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|exec returned: 1]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|CI SERVER NOT REACHABLE]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|Feature implementation is successful]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.0|1.2.0]'","'[(+)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-labviewer/lastBuild/console|Feature is Optional]'"
30,"'[ccts-psc|https://ncisvn.nci.nih.gov/svn/psc/trunk]'","(x)","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|exec returned: 1]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'","'[(/)|https://ctms-ci.nubic.northwestern.edu/hudson/job/PSC%20stable%20matrix/107/|Build #107(Jun 7, 2010 10:56:03 AM)Jun 11, 2010 10:29:48 PM</span><a href=\"http://hudson-ci.org/\">Hudson ver. 1.347</a></td></tr></table><script>Behaviour.addLoadEvent(function() {]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|The following error occurred while executing this line:: The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:570: Tests failed, see result file for details: /usr/local/hudsonuser/buildcertification/certification-tests/results/results.html]'","'[(/)|http://gforge.nci.nih.gov/svnroot/commonlibrary/trunk/ivy-repo/ncicb/bda-utils/1.2.10|1.2.10]'","'[(/)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-ccts-psc/lastBuild/console|Feature implementation is successful]'"
31,"'[cpas|http://gforge.nci.nih.gov/svnroot/cpas/trunk/cpas]'","(x)","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|Basedir /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/target/dist/exploded does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|Cant checkout]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|Badly formed URL: ]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The following error occurred while executing this line:/usr/local/hudsonuser/buildcertification/build/build.xml:579: Script Failed: /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/install.xml (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The following error occurred while executing this line:: Exception while geting the version of bdauitls::/usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build/project.properties (No such file or directory)]'","'[(x)|http://cbvapp-c1006.nci.nih.gov:48080/hudson/job/certify-cpas/lastBuild/console|The directory /usr/local/hudsonuser/buildcertification/build/working/bda_certification/software/build does not exist]'"
